Student Major,AVG HS GPA,Average Transfer GPA,Applicant Status,Local Preference
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Enrolled,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.27,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.28,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.28,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.28,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.28,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.28,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.28,no,Enrolled,Non-Local
Pre-Crim/Criminal Justice,3.28,no,Admitted,Local
Pre-Crim/Criminal Justice,3.28,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.28,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.28,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.28,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Admitted,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Admitted,Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.29,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Admitted,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.3,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Enrolled,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.31,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.31,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.31,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Admitted,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Local
Pre-Crim/Criminal Justice,3.32,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Admitted,Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Admitted,Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.33,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.34,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Admitted,Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.35,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.36,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.36,no,Admitted,Non-Local
Pre-Crim/Criminal Justice,3.36,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.36,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.36,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.36,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.36,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.36,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.36,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.36,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.36,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.36,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.36,no,Enrolled,Non-Local
Pre-Crim/Criminal Justice,3.36,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.37,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.37,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.37,no,Enrolled,Non-Local
Pre-Crim/Criminal Justice,3.37,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.37,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.37,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.37,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.37,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.37,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.37,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.37,no,Admitted,Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.38,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.38,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Enrolled,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Admitted,Local
Pre-Crim/Criminal Justice,3.39,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.39,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.4,no,Enrolled,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Admitted,Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Admitted,Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.4,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.41,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.42,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.43,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.43,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.43,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.43,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.43,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.43,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.43,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.43,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.43,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.43,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.43,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.43,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.43,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Enrolled,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Admitted,Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.44,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Admitted,Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.45,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.46,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.47,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.47,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Admitted,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.48,no,Applied,Non-Local
Pre-Crim/Criminal Justice,3.49,no,Enrolled,Non-Local
Pre-Crim/Criminal Justice,3.49,no,Enrolled,Local
Pre-Crim/Criminal Justice,3.5,no,Applied,Non-Local
